iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
295,-24.84282875061035,-0.8142706751823425,-29.336200714111328,9.406206130981445,-2951.484375
296,-30.95193862915039,-2.5452561378479004,-36.33124542236328,9.406206130981445,-2951.484375
297,-27.319629669189453,-1.7965867519378662,-29.9777889251709,9.406206130981445,-2951.484375
298,-28.529088973999023,5.585766792297363,-35.39613723754883,9.406206130981445,-2951.484375
299,-33.06169128417969,2.8539388179779053,-37.68883514404297,9.406206130981445,-2951.484375
300,-27.535938262939453,-1.1843594312667847,-30.12021255493164,9.406206130981445,-2951.484375
301,-32.137149810791016,-3.172187328338623,-27.347116470336914,9.406206130981445,-2951.484375
302,-21.328916549682617,0.5590673685073853,-26.574602127075195,9.406206130981445,-2951.484375
303,-18.44934844970703,7.563642501831055,-22.65871810913086,9.406206130981445,-2951.484375
304,-19.12822151184082,0.45700788497924805,-26.01673126220703,9.406206130981445,-2951.484375
305,-19.452802658081055,6.543409824371338,-16.44875144958496,9.406206130981445,-2951.484375
306,-16.287063598632812,2.447584867477417,-16.837129592895508,9.406206130981445,-2951.484375
307,-15.561849594116211,-0.8346558213233948,-21.325660705566406,9.406206130981445,-2951.484375
308,-16.411998748779297,-0.7173081040382385,-19.6007080078125,9.406206130981445,-2951.484375
309,-16.117143630981445,1.4801502227783203,-19.199146270751953,9.406206130981445,-2951.484375
310,-14.977760314941406,-1.4384286403656006,-14.644960403442383,9.406206130981445,-2951.484375
311,-19.255245208740234,-0.2351168841123581,-23.508888244628906,9.406206130981445,-2951.484375
